Rua,Origin,Destination,date,hour,dayofweek,lengthInMeters,distance_km,travelTimeInSeconds,duration_minutes,duration_hours,average_speed,departureTime,arrivalTime,trafficDelayInSeconds,trafficLengthInMeters
Avenida Almirante Reis,Av. Alm. Reis 2,Av. Alm. Reis 248,2022-09-21,17:26,Wednesday,2226,2.226,707,11.783333333333333,0.1963888888888889,11.334653465346534,2022-09-21T18:26:36+01:00,2022-09-21T18:38:23+01:00,231,982
Avenida Almirante Reis,Av. Alm. Reis 247,Av. Alm. Reis 1,2022-09-21,17:26,Wednesday,2372,2.372,539,8.983333333333333,0.14972222222222223,15.842671614100183,2022-09-21T18:26:36+01:00,2022-09-21T18:35:35+01:00,0,0
Avenida da Liberdade,"Monumento aos Restauradores, Praça dos Restauradores 58, 1150-265 Lisboa","Marquis of Pombal Square, Lisboa",2022-09-21,17:26,Wednesday,4454,4.454,1006,16.766666666666666,0.27944444444444444,15.938767395626241,2022-09-21T18:26:36+01:00,2022-09-21T18:43:22+01:00,97,492
Avenida da Liberdade,"Marquis of Pombal Square, Lisboa","Monumento aos Restauradores, Praça dos Restauradores 58, 1150-265 Lisboa",2022-09-21,17:26,Wednesday,2938,2.938,642,10.7,0.17833333333333334,16.474766355140186,2022-09-21T18:26:37+01:00,2022-09-21T18:37:19+01:00,66,164
