Rua,Origin,Destination,date,hour,dayofweek,lengthInMeters,distance_km,travelTimeInSeconds,duration_minutes,duration_hours,average_speed,departureTime,arrivalTime,trafficDelayInSeconds,trafficLengthInMeters
Avenida Almirante Reis,Av. Alm. Reis 2,Av. Alm. Reis 248,2022-08-31,18:22,Wednesday,2226,2.226,470,7.833333333333333,0.13055555555555556,17.050212765957447,2022-08-31T19:22:58+01:00,2022-08-31T19:30:48+01:00,0,0
Avenida Almirante Reis,Av. Alm. Reis 247,Av. Alm. Reis 1,2022-08-31,18:22,Wednesday,2372,2.372,484,8.066666666666666,0.13444444444444445,17.64297520661157,2022-08-31T19:22:58+01:00,2022-08-31T19:31:01+01:00,0,0
Avenida da Liberdade,"Monumento aos Restauradores, Praça dos Restauradores 58, 1150-265 Lisboa","Marquis of Pombal Square, Lisboa",2022-08-31,18:22,Wednesday,4455,4.455,793,13.216666666666667,0.22027777777777777,20.224464060529634,2022-08-31T19:22:59+01:00,2022-08-31T19:36:12+01:00,130,355
Avenida da Liberdade,"Marquis of Pombal Square, Lisboa","Monumento aos Restauradores, Praça dos Restauradores 58, 1150-265 Lisboa",2022-08-31,18:22,Wednesday,2938,2.938,552,9.2,0.15333333333333332,19.160869565217393,2022-08-31T19:22:59+01:00,2022-08-31T19:32:11+01:00,0,0
