Rua,Origin,Destination,date,hour,dayofweek,lengthInMeters,distance_km,travelTimeInSeconds,duration_minutes,duration_hours,average_speed,departureTime,arrivalTime,trafficDelayInSeconds,trafficLengthInMeters
Avenida Almirante Reis,Av. Alm. Reis 2,Av. Alm. Reis 248,2022-06-13,16:15,Monday,2226,2.226,642,10.7,0.17833333333333334,12.482242990654205,2022-06-13T17:15:31+01:00,2022-06-13T17:26:12+01:00,0,0
Avenida Almirante Reis,Av. Alm. Reis 247,Av. Alm. Reis 1,2022-06-13,16:15,Monday,2372,2.372,533,8.883333333333333,0.14805555555555555,16.021013133208253,2022-06-13T17:15:31+01:00,2022-06-13T17:24:24+01:00,0,0
Avenida da Liberdade,"Monumento aos Restauradores, Praça dos Restauradores 58, 1150-265 Lisboa","Marquis of Pombal Square, Lisboa",2022-06-13,16:15,Monday,4456,4.456,958,15.966666666666667,0.26611111111111113,16.74488517745303,2022-06-13T17:15:31+01:00,2022-06-13T17:31:29+01:00,0,0
Avenida da Liberdade,"Marquis of Pombal Square, Lisboa","Monumento aos Restauradores, Praça dos Restauradores 58, 1150-265 Lisboa",2022-06-13,16:15,Monday,2939,2.939,539,8.983333333333333,0.14972222222222223,19.629684601113173,2022-06-13T17:15:31+01:00,2022-06-13T17:24:30+01:00,0,0
