Rua,Origin,Destination,date,hour,dayofweek,lengthInMeters,distance_km,travelTimeInSeconds,duration_minutes,duration_hours,average_speed,departureTime,arrivalTime,trafficDelayInSeconds,trafficLengthInMeters
Avenida Almirante Reis,Av. Alm. Reis 2,Av. Alm. Reis 248,2022-10-24,14:38,Monday,2226,2.226,583,9.716666666666667,0.16194444444444445,13.745454545454546,2022-10-24T15:38:06+01:00,2022-10-24T15:47:48+01:00,91,242
Avenida Almirante Reis,Av. Alm. Reis 247,Av. Alm. Reis 1,2022-10-24,14:38,Monday,2372,2.372,651,10.85,0.18083333333333335,13.117050691244238,2022-10-24T15:38:07+01:00,2022-10-24T15:48:57+01:00,246,905
Avenida da Liberdade,"Monumento aos Restauradores, Praça dos Restauradores 58, 1150-265 Lisboa","Marquis of Pombal Square, Lisboa",2022-10-24,14:38,Monday,4455,4.455,885,14.75,0.24583333333333332,18.122033898305087,2022-10-24T15:38:07+01:00,2022-10-24T15:52:51+01:00,129,355
Avenida da Liberdade,"Marquis of Pombal Square, Lisboa","Monumento aos Restauradores, Praça dos Restauradores 58, 1150-265 Lisboa",2022-10-24,14:38,Monday,2938,2.938,552,9.2,0.15333333333333332,19.160869565217393,2022-10-24T15:38:07+01:00,2022-10-24T15:47:18+01:00,0,0
